 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
85	1.801	0.000	0.000	0.000	0.000	0.000	0.000	0.395	0.000	5.511	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.157	0.000	0.000	0.000	0.000	0.000	0.000	0.000
86	1.822	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.391	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.452	0.000	0.000	0.000	0.000	0.000	0.000	0.000
87	1.843	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.241	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.640	0.000	0.000	0.000	0.000	0.000	0.000	0.000
88	1.864	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.663	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.969	0.000	0.000	0.000	0.000	0.000	0.000	0.000
89	1.886	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.406	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.552	0.000	0.000	0.000	0.000	0.000	0.000	0.000
90	1.907	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.288	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.453	0.000	0.000	0.000	0.000	0.000	0.000	0.000
91	1.928	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.200	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000
92	1.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.075	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.252	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93	1.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.885	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.005	0.000	0.000	0.000	0.000	0.000	0.000	0.000
94	1.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.658	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.061	0.000	0.000	0.000	0.000	0.000	0.000	0.000
95	2.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.434	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.641	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96	2.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
