 	x	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
86	1.822	0.000	0.000	0.000	0.000	0.000	0.027	0.000	0.000	6.124	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.284	1.754	0.000	0.000	0.000	0.000	0.000	0.000
87	1.843	0.000	0.000	0.000	0.000	0.000	0.015	0.000	0.000	4.816	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.497	0.975	0.000	0.000	0.000	0.000	0.000	0.000
88	1.864	0.000	0.000	0.000	0.000	0.000	0.007	0.000	0.000	4.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.817	0.464	0.000	0.000	0.000	0.000	0.000	0.000
89	1.886	0.000	0.000	0.000	0.000	0.000	0.005	0.000	0.000	3.941	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.871	0.154	0.000	0.000	0.000	0.000	0.000	0.000
90	1.907	0.000	0.000	0.000	0.000	0.000	0.003	0.000	0.000	3.948	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.751	0.000	0.000	0.000	0.000	0.000	0.000	0.000
91	1.928	0.000	0.000	0.000	0.000	0.000	5.347E-4	0.000	0.000	4.168	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.647	0.000	0.000	0.000	0.000	0.000	0.000	0.000
92	1.949	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.679	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.687	0.000	0.000	0.000	0.000	0.000	0.000	0.000
93	1.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.523	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.872	0.000	0.000	0.000	0.000	0.000	0.000	0.000
94	1.992	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.755	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.015	0.000	0.000	0.000	0.000	0.000	0.000	0.000
95	2.013	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.036	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.940	0.000	0.000	0.000	0.000	0.000	0.000	0.000
96	2.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.401	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
